股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
2939,2019-01-22,2019-01-29,100.5,100.0,-0.5,5,未達標
6289,2019-01-22,2019-01-29,1.22,1.34,9.84,5,未達標
6579,2019-01-22,2019-01-29,73.1,75.0,2.6,5,未達標
8039,2019-01-22,2019-01-29,35.65,36.85,3.37,5,未達標
4566,2019-01-23,2019-01-28,45.0,42.5,-5.56,3,失敗
1449,2019-01-24,2019-02-11,4.9,4.88,-0.41,5,未達標
2007,2019-01-24,2019-02-11,5.65,5.46,-3.36,5,未達標
6271,2019-01-24,2019-02-11,108.0,107.5,-0.46,5,未達標
2008,2019-01-25,2019-02-12,12.35,12.35,0.0,5,未達標
2015,2019-01-25,2019-02-12,58.2,58.6,0.69,5,未達標
2328,2019-01-25,2019-02-12,19.1,19.65,2.88,5,未達標
2329,2019-01-25,2019-02-12,12.25,13.6,11.02,5,勝利
4930,2019-01-25,2019-02-12,10.8,11.0,1.85,5,未達標
6405,2019-01-25,2019-02-12,14.65,14.1,-3.75,5,未達標
1442,2019-01-28,2019-02-13,15.3,15.8,3.27,5,未達標
2617,2019-01-28,2019-02-13,17.7,17.75,0.28,5,未達標
2881,2019-01-28,2019-02-13,44.6,44.6,0.0,5,未達標
4306,2019-01-28,2019-02-13,13.45,13.4,-0.37,5,未達標
5243,2019-01-28,2019-02-13,29.6,30.0,1.35,5,未達標
6416,2019-01-28,2019-02-13,92.0,93.7,1.85,5,未達標
2008,2019-01-29,2019-02-14,12.35,12.35,0.0,5,未達標
2495,2019-01-29,2019-02-14,11.5,11.75,2.17,5,未達標
2739,2019-01-29,2019-02-14,29.45,29.35,-0.34,5,未達標
1506,2019-01-30,2019-02-15,21.45,20.45,-4.66,5,未達標
2024,2019-01-30,2019-02-15,9.49,9.5,0.11,5,未達標
2397,2019-01-30,2019-02-15,63.5,66.9,5.35,5,未達標
2882A,2019-01-30,2019-02-15,63.5,63.9,0.63,5,未達標
2415,2019-02-11,2019-02-18,24.5,24.2,-1.22,5,未達標
1459,2019-02-12,2019-02-19,8.02,8.08,0.75,5,未達標
2206,2019-02-12,2019-02-19,20.0,19.95,-0.25,5,未達標
2349,2019-02-12,2019-02-19,11.05,10.85,-1.81,5,未達標
2373,2019-02-12,2019-02-19,91.4,91.5,0.11,5,未達標
2399,2019-02-12,2019-02-19,9.73,10.2,4.83,5,未達標
2506,2019-02-12,2019-02-19,11.35,11.4,0.44,5,未達標
3164,2019-02-12,2019-02-19,26.6,26.2,-1.5,5,未達標
3535,2019-02-12,2019-02-19,16.6,17.45,5.12,5,未達標
6505,2019-02-12,2019-02-19,109.0,115.0,5.5,5,未達標
910482,2019-02-12,2019-02-18,0.31,0.29,-6.45,4,失敗
6226,2019-02-13,2019-02-20,8.68,8.75,0.81,5,未達標
1718,2019-02-14,2019-02-21,9.87,10.05,1.82,5,未達標
2204,2019-02-14,2019-02-21,23.8,23.9,0.42,5,未達標
2243,2019-02-14,2019-02-21,18.0,18.1,0.56,5,未達標
00654R,2019-02-15,2019-02-22,14.82,14.62,-1.35,5,未達標
2609,2019-02-18,2019-02-25,8.86,9.12,2.93,5,未達標
8072,2019-02-18,2019-02-25,22.9,22.85,-0.22,5,未達標
2008,2019-02-19,2019-02-26,12.4,12.4,0.0,5,未達標
2206,2019-02-19,2019-02-26,19.95,20.1,0.75,5,未達標
6285,2019-02-19,2019-02-26,77.2,78.8,2.07,5,未達標
1436,2019-02-20,2019-02-27,36.75,36.7,-0.14,5,未達標
2461,2019-02-21,2019-03-04,13.05,13.1,0.38,5,未達標
1201,2019-02-25,2019-03-06,22.05,22.8,3.4,5,未達標
4904,2019-02-25,2019-03-06,72.1,71.7,-0.55,5,未達標
2477,2019-02-26,2019-03-07,19.6,19.3,-1.53,5,未達標
6666,2019-02-27,2019-03-08,172.0,168.0,-2.33,5,未達標
2363,2019-03-06,2019-03-13,8.93,8.61,-3.58,5,未達標
6235,2019-03-06,2019-03-13,17.45,17.65,1.15,5,未達標
00677U,2019-03-07,2019-03-14,6.32,6.01,-4.91,5,未達標
2243,2019-03-08,2019-03-12,19.25,22.8,18.44,2,勝利
6605,2019-03-08,2019-03-15,68.6,68.8,0.29,5,未達標
1436,2019-03-11,2019-03-18,37.0,37.35,0.95,5,未達標
6666,2019-03-11,2019-03-18,169.0,184.0,8.88,5,未達標
9902,2019-03-11,2019-03-18,9.34,9.3,-0.43,5,未達標
2017,2019-03-12,2019-03-19,8.15,8.17,0.25,5,未達標
2882,2019-03-12,2019-03-19,45.0,46.65,3.67,5,未達標
4904,2019-03-13,2019-03-20,72.0,72.9,1.25,5,未達標
1460,2019-03-14,2019-03-21,11.6,11.6,0.0,5,未達標
2739,2019-03-14,2019-03-21,28.95,28.85,-0.35,5,未達標
2509,2019-03-15,2019-03-22,27.7,27.7,0.0,5,未達標
4562,2019-03-15,2019-03-22,34.95,35.2,0.72,5,未達標
1447,2019-03-18,2019-03-25,7.87,7.73,-1.78,5,未達標
2614,2019-03-18,2019-03-25,12.95,12.9,-0.39,5,未達標
3481,2019-03-18,2019-03-25,10.1,10.05,-0.5,5,未達標
6666,2019-03-18,2019-03-25,184.0,179.0,-2.72,5,未達標
2425,2019-03-19,2019-03-26,33.0,32.0,-3.03,5,未達標
3266,2019-03-20,2019-03-27,11.3,11.3,0.0,5,未達標
4720,2019-03-20,2019-03-27,13.6,13.55,-0.37,5,未達標
00738U,2019-03-21,2019-03-28,18.18,17.91,-1.49,5,未達標
2364,2019-03-21,2019-03-28,3.64,3.44,-5.49,5,失敗
00693U,2019-03-22,2019-03-29,16.41,16.08,-2.01,5,未達標
1721,2019-03-22,2019-03-29,9.8,9.5,-3.06,5,未達標
3481,2019-03-22,2019-03-29,10.1,10.0,-0.99,5,未達標
2007,2019-03-26,2019-04-02,5.3,5.13,-3.21,5,未達標
2614,2019-03-26,2019-04-02,13.45,13.0,-3.35,5,未達標
3383,2019-03-26,2019-04-01,1.33,1.25,-6.02,4,失敗
6230,2019-03-26,2019-04-02,127.5,131.0,2.75,5,未達標
6573,2019-03-27,2019-04-03,26.65,25.5,-4.32,5,未達標
8478,2019-03-27,2019-04-03,42.3,42.1,-0.47,5,未達標
1312,2019-03-28,2019-04-08,23.95,23.85,-0.42,5,未達標
2474,2019-03-28,2019-04-08,232.0,244.0,5.17,5,未達標
2538,2019-03-28,2019-04-08,11.95,11.9,-0.42,5,未達標
2702,2019-03-28,2019-04-08,21.8,21.65,-0.69,5,未達標
1587,2019-03-29,2019-04-09,18.55,18.55,0.0,5,未達標
5269,2019-03-29,2019-04-09,565.0,576.0,1.95,5,未達標
1708,2019-04-01,2019-04-10,25.95,26.5,2.12,5,未達標
2236,2019-04-01,2019-04-10,29.2,31.8,8.9,5,未達標
3481,2019-04-01,2019-04-10,10.15,10.1,-0.49,5,未達標
2365,2019-04-02,2019-04-11,9.29,9.13,-1.72,5,未達標
8104,2019-04-02,2019-04-11,71.8,70.2,-2.23,5,未達標
9905,2019-04-02,2019-04-11,25.1,25.45,1.39,5,未達標
9940,2019-04-02,2019-04-11,31.35,31.95,1.91,5,未達標
3022,2019-04-03,2019-04-12,34.0,34.2,0.59,5,未達標
3593,2019-04-03,2019-04-09,7.74,8.85,14.34,2,勝利
00654R,2019-04-08,2019-04-15,13.62,13.6,-0.15,5,未達標
1533,2019-04-08,2019-04-15,36.8,36.85,0.14,5,未達標
2614,2019-04-09,2019-04-16,13.05,12.8,-1.92,5,未達標
2913,2019-04-09,2019-04-16,15.8,15.6,-1.27,5,未達標
8367,2019-04-09,2019-04-16,23.75,23.2,-2.32,5,未達標
8940,2019-04-09,2019-04-16,12.1,11.9,-1.65,5,未達標
911868,2019-04-09,2019-04-16,1.24,1.22,-1.61,5,未達標
9907,2019-04-09,2019-04-16,13.0,12.6,-3.08,5,未達標
2607,2019-04-10,2019-04-17,13.55,13.65,0.74,5,未達標
6152,2019-04-12,2019-04-19,4.61,4.97,7.81,5,未達標
2421,2019-04-15,2019-04-22,39.15,38.4,-1.92,5,未達標
2486,2019-04-15,2019-04-22,9.33,9.44,1.18,5,未達標
8104,2019-04-15,2019-04-22,74.0,74.3,0.41,5,未達標
1608,2019-04-16,2019-04-23,9.7,9.71,0.1,5,未達標
1709,2019-04-16,2019-04-23,14.2,14.15,-0.35,5,未達標
2103,2019-04-16,2019-04-23,28.3,29.15,3.0,5,未達標
3698,2019-04-16,2019-04-23,17.0,17.1,0.59,5,未達標
6415,2019-04-16,2019-04-23,492.5,520.0,5.58,5,未達標
1203,2019-04-17,2019-04-24,26.1,26.05,-0.19,5,未達標
1442,2019-04-17,2019-04-24,15.65,16.4,4.79,5,未達標
1445,2019-04-17,2019-04-24,7.79,7.72,-0.9,5,未達標
1459,2019-04-17,2019-04-24,8.03,7.8,-2.86,5,未達標
1474,2019-04-17,2019-04-24,10.7,10.6,-0.93,5,未達標
8478,2019-04-17,2019-04-24,42.3,41.4,-2.13,5,未達標
00648R,2019-04-18,2019-04-25,12.55,12.36,-1.51,5,未達標
00671R,2019-04-18,2019-04-25,12.72,12.39,-2.59,5,未達標
2239,2019-04-18,2019-04-25,125.0,125.5,0.4,5,未達標
1445,2019-04-19,2019-04-26,7.83,7.59,-3.07,5,未達標
3432,2019-04-19,2019-04-26,15.55,15.9,2.25,5,未達標
6165,2019-04-19,2019-04-26,8.26,8.22,-0.48,5,未達標
2530,2019-04-22,2019-04-29,17.1,17.05,-0.29,5,未達標
2852,2019-04-22,2019-04-29,14.45,14.35,-0.69,5,未達標
2897A,2019-04-22,2019-04-29,10.4,10.4,0.0,5,未達標
3579,2019-04-22,2019-04-24,2.4,2.72,13.33,2,勝利
1304,2019-04-23,2019-04-30,11.95,11.85,-0.84,5,未達標
1474,2019-04-23,2019-04-30,10.65,10.5,-1.41,5,未達標
1723,2019-04-23,2019-04-30,136.0,134.5,-1.1,5,未達標
4552,2019-04-23,2019-04-30,58.4,58.1,-0.51,5,未達標
4930,2019-04-23,2019-04-30,12.15,11.8,-2.88,5,未達標
00686R,2019-04-24,2019-05-02,7.79,7.78,-0.13,5,未達標
00729R,2019-04-24,2019-05-02,18.08,18.07,-0.06,5,未達標
1468,2019-04-24,2019-05-02,9.98,9.84,-1.4,5,未達標
2104,2019-04-25,2019-05-03,42.0,42.15,0.36,5,未達標
3060,2019-04-25,2019-05-03,16.6,15.95,-3.92,5,未達標
00632R,2019-04-26,2019-05-06,11.67,11.74,0.6,5,未達標
00659R,2019-04-26,2019-05-06,12.13,12.23,0.82,5,未達標
00664R,2019-04-26,2019-05-06,13.25,13.33,0.6,5,未達標
00671R,2019-04-26,2019-05-06,12.51,12.68,1.36,5,未達標
00673R,2019-04-26,2019-05-06,13.72,14.68,7.0,5,未達標
00676R,2019-04-26,2019-05-06,7.17,7.23,0.84,5,未達標
2816,2019-04-26,2019-05-06,19.75,19.5,-1.27,5,未達標
2908,2019-04-26,2019-05-06,21.6,21.3,-1.39,5,未達標
00738U,2019-04-29,2019-05-07,17.5,17.3,-1.14,5,未達標
1541,2019-04-29,2019-05-07,29.6,29.15,-1.52,5,未達標
2881,2019-04-29,2019-05-07,45.7,45.4,-0.66,5,未達標
8463,2019-04-29,2019-05-07,26.4,26.15,-0.95,5,未達標
1339,2019-04-30,2019-05-08,35.3,35.1,-0.57,5,未達標
1906,2019-04-30,2019-05-08,15.7,15.05,-4.14,5,未達標
1909,2019-04-30,2019-05-06,18.1,16.75,-7.46,3,失敗
2393,2019-04-30,2019-05-08,30.9,29.4,-4.85,5,未達標
2912,2019-04-30,2019-05-08,288.0,297.5,3.3,5,未達標
4148,2019-04-30,2019-05-08,57.3,53.7,-6.28,5,失敗
9945,2019-04-30,2019-05-08,42.4,40.9,-3.54,5,未達標
1592,2019-05-02,2019-05-08,26.2,24.65,-5.92,4,失敗
2108,2019-05-02,2019-05-09,34.0,33.05,-2.79,5,未達標
2515,2019-05-02,2019-05-09,7.83,7.91,1.02,5,未達標
2536,2019-05-02,2019-05-09,19.4,19.45,0.26,5,未達標
2905,2019-05-02,2019-05-09,17.5,17.2,-1.71,5,未達標
2911,2019-05-02,2019-05-09,8.89,8.67,-2.47,5,未達標
1217,2019-05-03,2019-05-10,7.11,6.95,-2.25,5,未達標
1323,2019-05-03,2019-05-10,36.4,35.7,-1.92,5,未達標
1423,2019-05-03,2019-05-10,10.05,10.0,-0.5,5,未達標
9105,2019-05-03,2019-05-10,2.44,2.4,-1.64,5,未達標
00678,2019-05-07,2019-05-14,22.08,21.09,-4.48,5,未達標
1416,2019-05-07,2019-05-14,14.9,14.65,-1.68,5,未達標
2007,2019-05-07,2019-05-14,5.0,4.88,-2.4,5,未達標
2351,2019-05-08,2019-05-13,69.4,65.5,-5.62,3,失敗
5534,2019-05-08,2019-05-15,87.0,85.7,-1.49,5,未達標
2642,2019-05-09,2019-05-16,22.7,22.3,-1.76,5,未達標
6005,2019-05-09,2019-05-16,9.35,9.19,-1.71,5,未達標
1616,2019-05-10,2019-05-17,4.55,4.66,2.42,5,未達標
2816,2019-05-10,2019-05-17,19.8,20.0,1.01,5,未達標
911868,2019-05-10,2019-05-17,1.23,1.21,-1.63,5,未達標
9912,2019-05-10,2019-05-17,9.1,9.02,-0.88,5,未達標
1519,2019-05-13,2019-05-20,21.65,22.9,5.77,5,未達標
3703,2019-05-13,2019-05-20,15.7,16.15,2.87,5,未達標
8940,2019-05-13,2019-05-20,12.5,12.1,-3.2,5,未達標
2399,2019-05-14,2019-05-21,10.05,9.98,-0.7,5,未達標
9944,2019-05-14,2019-05-21,16.0,15.95,-0.31,5,未達標
01010T,2019-05-15,2019-05-22,10.0,10.0,0.0,5,未達標
1459,2019-05-15,2019-05-22,7.7,7.65,-0.65,5,未達標
1468,2019-05-15,2019-05-22,9.85,10.1,2.54,5,未達標
1809,2019-05-15,2019-05-22,10.2,12.3,20.59,5,勝利
2901,2019-05-15,2019-05-22,24.0,24.0,0.0,5,未達標
1515,2019-05-16,2019-05-23,74.7,81.7,9.37,5,未達標
911868,2019-05-16,2019-05-17,1.28,1.21,-5.47,1,失敗
1110,2019-05-17,2019-05-24,16.25,16.2,-0.31,5,未達標
2706,2019-05-17,2019-05-24,14.4,14.35,-0.35,5,未達標
5533,2019-05-17,2019-05-24,16.25,16.0,-1.54,5,未達標
1459,2019-05-20,2019-05-27,7.7,7.52,-2.34,5,未達標
9908,2019-05-20,2019-05-27,29.25,29.1,-0.51,5,未達標
2023,2019-05-21,2019-05-28,9.38,9.02,-3.84,5,未達標
2616,2019-05-21,2019-05-28,30.05,29.95,-0.33,5,未達標
2701,2019-05-21,2019-05-28,12.85,12.95,0.78,5,未達標
3454,2019-05-21,2019-05-27,119.0,132.0,10.92,4,勝利
4536,2019-05-21,2019-05-28,146.5,148.5,1.37,5,未達標
4562,2019-05-21,2019-05-28,34.25,33.85,-1.17,5,未達標
5531,2019-05-21,2019-05-28,10.2,9.65,-5.39,5,失敗
2374,2019-05-22,2019-05-29,14.5,14.5,0.0,5,未達標
2428,2019-05-22,2019-05-29,81.5,80.7,-0.98,5,未達標
2516,2019-05-22,2019-05-29,6.08,6.14,0.99,5,未達標
2538,2019-05-22,2019-05-29,11.75,12.45,5.96,5,未達標
2731,2019-05-22,2019-05-29,85.3,86.1,0.94,5,未達標
2905,2019-05-22,2019-05-29,17.15,17.5,2.04,5,未達標
00783,2019-05-23,2019-05-30,17.8,17.78,-0.11,5,未達標
1711,2019-05-23,2019-05-30,16.7,16.95,1.5,5,未達標
1714,2019-05-23,2019-05-30,6.87,7.1,3.35,5,未達標
2401,2019-05-23,2019-05-30,12.2,12.0,-1.64,5,未達標
2395,2019-05-24,2019-05-31,253.0,265.0,4.74,5,未達標
2939,2019-05-24,2019-05-31,101.0,101.5,0.5,5,未達標
3022,2019-05-24,2019-05-31,32.95,32.55,-1.21,5,未達標
4306,2019-05-24,2019-05-31,12.9,13.5,4.65,5,未達標
1618,2019-05-27,2019-06-03,8.47,8.49,0.24,5,未達標
1905,2019-05-27,2019-06-03,9.65,9.65,0.0,5,未達標
2481,2019-05-27,2019-06-03,24.55,24.25,-1.22,5,未達標
2542,2019-05-27,2019-06-03,49.2,48.9,-0.61,5,未達標
2731,2019-05-27,2019-06-03,86.0,85.4,-0.7,5,未達標
3266,2019-05-27,2019-06-03,11.05,11.2,1.36,5,未達標
6005,2019-05-27,2019-06-03,9.26,9.24,-0.22,5,未達標
6024,2019-05-27,2019-06-03,47.5,47.1,-0.84,5,未達標
8422,2019-05-27,2019-06-03,170.0,169.5,-0.29,5,未達標
9942,2019-05-27,2019-06-03,73.3,72.7,-0.82,5,未達標
0061,2019-05-28,2019-06-04,17.42,17.13,-1.66,5,未達標
006205,2019-05-28,2019-06-04,30.49,30.0,-1.61,5,未達標
006206,2019-05-28,2019-06-04,31.48,31.12,-1.14,5,未達標
006207,2019-05-28,2019-06-04,22.72,22.24,-2.11,5,未達標
00640L,2019-05-28,2019-06-03,18.5,17.25,-6.76,4,失敗
00643,2019-05-28,2019-06-04,11.49,11.18,-2.7,5,未達標
00645,2019-05-28,2019-06-04,20.02,19.3,-3.6,5,未達標
00739,2019-05-28,2019-06-04,20.17,19.84,-1.64,5,未達標
00743,2019-05-28,2019-06-04,20.43,19.97,-2.25,5,未達標
1233,2019-05-28,2019-06-04,38.5,38.55,0.13,5,未達標
1702,2019-05-28,2019-06-04,52.0,54.1,4.04,5,未達標
1708,2019-05-28,2019-06-04,25.75,25.85,0.39,5,未達標
1727,2019-05-28,2019-06-04,13.05,13.05,0.0,5,未達標
1783,2019-05-28,2019-06-04,23.5,24.1,2.55,5,未達標
2007,2019-05-28,2019-06-04,4.82,4.82,0.0,5,未達標
2329,2019-05-28,2019-06-04,14.4,14.6,1.39,5,未達標
2405,2019-05-28,2019-05-31,11.0,12.5,13.64,3,勝利
2428,2019-05-28,2019-06-04,82.7,78.8,-4.72,5,未達標
3443,2019-05-28,2019-06-04,227.0,211.0,-7.05,5,失敗
3679,2019-05-28,2019-06-04,48.8,48.65,-0.31,5,未達標
4999,2019-05-28,2019-06-04,43.95,44.4,1.02,5,未達標
5533,2019-05-28,2019-06-04,16.1,16.1,0.0,5,未達標
8112,2019-05-28,2019-06-04,31.8,31.35,-1.42,5,未達標
1110,2019-05-29,2019-06-05,16.3,16.05,-1.53,5,未達標
2323,2019-05-29,2019-06-05,6.96,6.84,-1.72,5,未達標
2327,2019-05-29,2019-06-05,255.0,256.0,0.39,5,未達標
2342,2019-05-29,2019-06-05,18.0,18.65,3.61,5,未達標
2353,2019-05-29,2019-06-05,18.75,18.85,0.53,5,未達標
2377,2019-05-29,2019-06-05,77.4,80.7,4.26,5,未達標
2419,2019-05-29,2019-06-05,21.25,20.6,-3.06,5,未達標
3015,2019-05-29,2019-06-05,20.2,19.8,-1.98,5,未達標
3346,2019-05-29,2019-06-05,35.5,34.2,-3.66,5,未達標
3518,2019-05-29,2019-06-05,16.9,16.85,-0.3,5,未達標
4552,2019-05-29,2019-06-05,49.85,50.4,1.1,5,未達標
5388,2019-05-29,2019-06-05,64.3,65.6,2.02,5,未達標
6641,2019-05-29,2019-06-05,62.9,63.3,0.64,5,未達標
8210,2019-05-29,2019-06-05,63.2,61.4,-2.85,5,未達標
8478,2019-05-29,2019-06-05,39.45,39.7,0.63,5,未達標
1449,2019-05-30,2019-06-06,4.49,4.48,-0.22,5,未達標
1530,2019-05-30,2019-06-06,30.0,30.1,0.33,5,未達標
1541,2019-05-30,2019-06-06,28.0,28.35,1.25,5,未達標
1786,2019-05-30,2019-06-06,62.3,61.9,-0.64,5,未達標
2324,2019-05-30,2019-06-06,19.4,19.6,1.03,5,未達標
2356,2019-05-30,2019-06-06,23.85,22.95,-3.77,5,未達標
2883,2019-05-30,2019-06-06,9.24,9.45,2.27,5,未達標
2885,2019-05-30,2019-06-06,17.6,18.05,2.56,5,未達標
2888,2019-05-30,2019-06-06,8.5,8.75,2.94,5,未達標
5225,2019-05-30,2019-06-06,33.1,32.9,-0.6,5,未達標
6215,2019-05-30,2019-06-06,16.45,16.1,-2.13,5,未達標
8261,2019-05-30,2019-06-06,25.5,24.4,-4.31,5,未達標
9904,2019-05-30,2019-06-06,36.3,37.2,2.48,5,未達標
9912,2019-05-30,2019-06-06,9.01,9.05,0.44,5,未達標
9919,2019-05-30,2019-06-06,10.9,10.7,-1.83,5,未達標
1338,2019-05-31,2019-06-10,64.4,63.5,-1.4,5,未達標
1710,2019-05-31,2019-06-10,24.35,24.7,1.44,5,未達標
2002,2019-05-31,2019-06-10,24.3,24.5,0.82,5,未達標
2312,2019-05-31,2019-06-10,10.25,10.2,-0.49,5,未達標
2387,2019-05-31,2019-06-10,17.65,18.0,1.98,5,未達標
2441,2019-05-31,2019-06-10,41.35,41.3,-0.12,5,未達標
2606,2019-05-31,2019-06-10,31.45,31.2,-0.79,5,未達標
2637,2019-05-31,2019-06-10,29.7,29.85,0.51,5,未達標
2882,2019-05-31,2019-06-10,40.8,41.35,1.35,5,未達標
3021,2019-05-31,2019-06-10,14.65,14.8,1.02,5,未達標
3036,2019-05-31,2019-06-10,38.4,38.7,0.78,5,未達標
3504,2019-05-31,2019-06-10,90.2,92.0,2.0,5,未達標
3532,2019-05-31,2019-06-10,103.0,102.0,-0.97,5,未達標
3550,2019-05-31,2019-06-10,15.35,15.1,-1.63,5,未達標
5538,2019-05-31,2019-06-10,36.25,35.95,-0.83,5,未達標
6257,2019-05-31,2019-06-10,28.65,28.95,1.05,5,未達標
8249,2019-05-31,2019-06-10,21.75,21.85,0.46,5,未達標
8499,2019-05-31,2019-06-10,96.9,95.0,-1.96,5,未達標
9908,2019-05-31,2019-06-10,29.25,29.05,-0.68,5,未達標
1325,2019-06-03,2019-06-11,15.95,16.1,0.94,5,未達標
2007,2019-06-03,2019-06-11,4.82,4.84,0.41,5,未達標
2739,2019-06-03,2019-06-11,29.5,29.4,-0.34,5,未達標
1323,2019-06-04,2019-06-12,34.3,34.0,-0.87,5,未達標
1108,2019-06-05,2019-06-13,6.92,6.85,-1.01,5,未達標
2032,2019-06-05,2019-06-13,8.82,8.8,-0.23,5,未達標
2208,2019-06-05,2019-06-13,27.1,26.45,-2.4,5,未達標
4958,2019-06-05,2019-06-13,95.8,96.1,0.31,5,未達標
9136,2019-06-05,2019-06-13,7.69,7.67,-0.26,5,未達標
2316,2019-06-06,2019-06-14,21.5,21.55,0.23,5,未達標
2380,2019-06-06,2019-06-14,3.24,3.21,-0.93,5,未達標
2727,2019-06-06,2019-06-14,85.2,84.3,-1.06,5,未達標
8131,2019-06-06,2019-06-14,34.25,34.4,0.44,5,未達標
00703,2019-06-10,2019-06-17,19.34,19.6,1.34,5,未達標
00752,2019-06-10,2019-06-17,22.01,22.12,0.5,5,未達標
2330,2019-06-10,2019-06-17,240.0,233.0,-2.92,5,未達標
2345,2019-06-10,2019-06-17,123.5,119.0,-3.64,5,未達標
2356,2019-06-10,2019-06-17,23.8,23.6,-0.84,5,未達標
2456,2019-06-10,2019-06-17,82.4,85.1,3.28,5,未達標
2474,2019-06-10,2019-06-14,195.5,217.5,11.25,4,勝利
2603,2019-06-10,2019-06-17,12.05,11.95,-0.83,5,未達標
2881A,2019-06-10,2019-06-17,65.2,65.2,0.0,5,未達標
3017,2019-06-10,2019-06-17,35.9,35.6,-0.84,5,未達標
3037,2019-06-10,2019-06-17,31.0,32.0,3.23,5,未達標
3040,2019-06-10,2019-06-17,31.25,32.1,2.72,5,未達標
3406,2019-06-10,2019-06-13,321.0,354.5,10.44,3,勝利
3535,2019-06-10,2019-06-11,33.9,30.55,-9.88,1,失敗
4137,2019-06-10,2019-06-17,258.5,255.0,-1.35,5,未達標
5305,2019-06-10,2019-06-17,29.95,29.5,-1.5,5,未達標
5538,2019-06-10,2019-06-17,35.95,33.35,-7.23,5,失敗
00639,2019-06-11,2019-06-18,9.92,9.78,-1.41,5,未達標
2025,2019-06-11,2019-06-18,1.75,1.7,-2.86,5,未達標
2362,2019-06-11,2019-06-18,28.35,28.15,-0.71,5,未達標
5243,2019-06-11,2019-06-18,35.45,35.35,-0.28,5,未達標
5285,2019-06-11,2019-06-18,62.1,61.7,-0.64,5,未達標
5533,2019-06-11,2019-06-18,16.2,16.1,-0.62,5,未達標
6213,2019-06-11,2019-06-18,100.0,98.7,-1.3,5,未達標
6552,2019-06-11,2019-06-18,91.0,91.3,0.33,5,未達標
9919,2019-06-11,2019-06-18,10.8,10.65,-1.39,5,未達標
1413,2019-06-12,2019-06-19,12.3,12.3,0.0,5,未達標
2408,2019-06-12,2019-06-19,60.7,62.1,2.31,5,未達標
4930,2019-06-12,2019-06-19,10.9,10.85,-0.46,5,未達標
5434,2019-06-12,2019-06-19,81.7,82.4,0.86,5,未達標
6142,2019-06-12,2019-06-19,7.32,7.36,0.55,5,未達標
2106,2019-06-13,2019-06-20,28.95,29.45,1.73,5,未達標
00712,2019-06-14,2019-06-21,18.55,18.64,0.49,5,未達標
01010T,2019-06-14,2019-06-21,10.0,9.99,-0.1,5,未達標
1436,2019-06-14,2019-06-21,40.45,41.0,1.36,5,未達標
2881B,2019-06-14,2019-06-21,62.8,62.9,0.16,5,未達標
2731,2019-06-17,2019-06-24,85.5,85.4,-0.12,5,未達標
4119,2019-06-17,2019-06-24,94.0,96.3,2.45,5,未達標
4526,2019-06-17,2019-06-24,18.35,18.35,0.0,5,未達標
9907,2019-06-17,2019-06-24,12.5,13.0,4.0,5,未達標
9919,2019-06-17,2019-06-24,10.75,10.65,-0.93,5,未達標
1721,2019-06-18,2019-06-25,9.16,9.14,-0.22,5,未達標
2105,2019-06-18,2019-06-25,39.8,40.3,1.26,5,未達標
2543,2019-06-19,2019-06-26,7.45,7.63,2.42,5,未達標
3047,2019-06-19,2019-06-26,10.35,10.1,-2.42,5,未達標
3432,2019-06-19,2019-06-26,14.05,13.85,-1.42,5,未達標
6176,2019-06-19,2019-06-26,103.0,104.0,0.97,5,未達標
6591,2019-06-19,2019-06-26,41.55,41.0,-1.32,5,未達標
6669,2019-06-19,2019-06-26,341.5,352.5,3.22,5,未達標
8429,2019-06-19,2019-06-26,14.3,14.3,0.0,5,未達標
9105,2019-06-19,2019-06-26,2.37,2.41,1.69,5,未達標
1340,2019-06-20,2019-06-27,18.3,18.55,1.37,5,未達標
2208,2019-06-21,2019-06-28,26.6,26.4,-0.75,5,未達標
2427,2019-06-21,2019-06-28,10.3,10.4,0.97,5,未達標
6164,2019-06-21,2019-06-28,7.47,7.21,-3.48,5,未達標
5288,2019-06-24,2019-07-01,134.0,136.0,1.49,5,未達標
6165,2019-06-24,2019-07-01,7.98,7.83,-1.88,5,未達標
1732,2019-06-25,2019-07-02,10.55,10.45,-0.95,5,未達標
9935,2019-06-25,2019-07-02,24.6,25.15,2.24,5,未達標
3321,2019-06-26,2019-07-03,13.65,13.5,-1.1,5,未達標
3576,2019-06-27,2019-07-04,9.96,9.76,-2.01,5,未達標
3694,2019-06-27,2019-07-04,20.0,19.95,-0.25,5,未達標
911868,2019-06-27,2019-06-28,1.22,1.13,-7.38,1,失敗
1506,2019-06-28,2019-07-05,17.9,17.5,-2.23,5,未達標
4144,2019-06-28,2019-07-05,28.4,29.4,3.52,5,未達標
8028,2019-06-28,2019-07-02,43.7,48.55,11.1,2,勝利
1476,2019-07-01,2019-07-08,407.0,397.0,-2.46,5,未達標
1531,2019-07-01,2019-07-08,16.1,16.05,-0.31,5,未達標
2419,2019-07-01,2019-07-08,20.7,21.05,1.69,5,未達標
3535,2019-07-01,2019-07-08,29.5,29.45,-0.17,5,未達標
3003,2019-07-03,2019-07-10,40.75,42.25,3.68,5,未達標
9941A,2019-07-03,2019-07-10,53.7,53.8,0.19,5,未達標
01010T,2019-07-05,2019-07-12,10.0,9.99,-0.1,5,未達標
